name;datetime;tempmax;tempmin;temp;dew;humidity;precip;windspeed;winddir;sealevelpressure;cloudcover;solarradiation;solarenergy;uvindex;stations
Dong Thap;04/07/2015;33.1;27.1;29.8;25;75.8;2.7;36;262.6;1006.1;62.9;221.2;19;8;48907099999,48912599999,remote
Dong Thap;05/07/2015;33.1;27.8;30.1;24.8;73.8;0.1;36;259.2;1006.2;72.6;241.2;20.8;9;48907099999,48912599999,remote
Dong Thap;06/07/2015;30.1;25.1;27.6;24.7;84.4;7.9;35.3;253;1006.5;72.8;167.8;14.5;8;48907099999,48912599999,remote
Dong Thap;07/07/2015;31.1;25.1;28.1;24.9;82.9;15.8;25.2;250.5;1005.5;78.9;189.2;16.3;9;48907099999,48912599999,remote
Dong Thap;08/07/2015;31.1;27.1;28.6;25.4;83.2;0.5;28.8;251.4;1006.2;84.1;160.9;13.9;6;48907099999,48912599999,remote
Dong Thap;09/07/2015;31.1;27.1;28.9;25.5;82.5;2.6;32.4;256.7;1005.8;86.5;95.7;8.3;4;48907099999,48912599999,remote
Dong Thap;10/07/2015;32.1;26.1;29.2;24.9;78.4;0.7;33.2;251.4;1005.7;79.6;212.7;18.4;8;48907099999,48912599999,remote
Dong Thap;11/07/2015;33.1;25.1;28.7;24.7;79.3;6.9;39.6;247.4;1006.3;65.7;221.2;19.1;8;48907099999,48912599999,remote
Dong Thap;12/07/2015;32.1;26.1;28.9;25.4;82;1.4;28.8;234.4;1005.7;84.9;182.8;15.9;7;48907099999,48912599999,remote
Dong Thap;13/07/2015;31.1;25.1;28.1;25.6;86.3;9;27.7;224.7;1005.3;75.7;180.5;15.6;7;48907099999,48912599999,remote
Dong Thap;14/07/2015;31.1;25.1;27.5;25.2;88.1;16;24.1;222.3;1005.9;81.5;177;15.4;8;48907099999,48912599999,remote
Dong Thap;15/07/2015;30.8;25.1;27.3;24.9;86.7;1.8;29.5;225.1;1006.9;80.8;189.9;16.5;8;48907099999,48912599999,remote
Dong Thap;16/07/2015;33.1;25.1;28.4;24.8;81.6;0.4;18.4;236.1;1007.3;77.3;190.8;16.3;6;48907099999,48912599999,remote
Dong Thap;17/07/2015;33.1;26.1;28.7;25.3;82.4;2.2;20.8;235.8;1008.1;59.4;196.7;17;8;48907099999,48912599999,remote
Dong Thap;18/07/2015;33.1;25.1;28.1;24.9;83.5;10.7;18.4;217.5;1008.5;78.5;115.5;9.9;5;48907099999,48912599999,remote
Dong Thap;19/07/2015;29.1;24.1;26;24.6;92.2;10.9;20.3;228.3;1008.6;85.1;126.9;10.9;7;48907099999,48912599999,remote
Dong Thap;20/07/2015;32.1;23.1;27.9;24.3;81.6;2.3;18;213.6;1008.7;86.8;167.6;14.4;6;48907099999,48912599999,remote
Dong Thap;21/07/2015;30.2;25.4;27.6;25.1;87.1;13;18;225.9;1011.3;81.8;183.2;15.9;7;48907099999,48912599999,remote
Dong Thap;22/07/2015;34.1;24.1;28.9;24.3;78.1;0.9;14.4;221.5;1011.6;60.2;281.4;24.4;9;48907099999,48912599999,remote
Dong Thap;23/07/2015;33.3;25.7;29.3;25.1;79.3;1.8;21.6;232.3;1011.8;57.2;248.4;21.4;9;48907099999,48912599999,remote
Dong Thap;24/07/2015;35.1;25.1;29.9;25.2;77.3;0.6;21.6;248.5;1010.8;52.4;275.4;23.9;9;48907099999,48912599999,remote
Dong Thap;25/07/2015;34.1;26.1;29.6;24.9;76.9;0;21.6;237.2;1010.3;77.8;261.6;22.5;9;48907099999,48912599999,remote
Dong Thap;26/07/2015;33.2;26.1;29.2;24.4;76.6;0.6;21.6;226;1011.1;58.2;235;20.2;8;48907099999,48912599999,remote
Dong Thap;27/07/2015;33.1;25.1;29.2;24.1;75.3;6.7;14.4;249.7;1011.6;65.2;243.2;21.1;8;48907099999,48912599999,remote
Dong Thap;28/07/2015;34.1;25.1;29.2;24.4;76.7;1;13;229.1;1011.7;64.8;204.8;17.8;7;48907099999,48912599999,remote
Dong Thap;29/07/2015;32.1;23.1;27.4;23.8;81.6;0.1;29.5;194.5;1011.1;76.1;210.8;18.2;8;48907099999,48912599999,remote
Dong Thap;30/07/2015;31.1;24.1;26.9;24.3;86.3;27;14.8;3.1;1011.1;80.2;229;19.9;8;48907099999,48912599999,remote
Dong Thap;31/07/2015;30.1;24.8;27;23.9;84;4.1;18.3;344.3;1010.8;78.6;244.5;21.1;9;48907099999,48912599999,remote
Dong Thap;01/08/2015;33.1;24.1;28;23.8;79.3;4.5;21.6;244.7;1010.2;75.1;230;19.8;8;48907099999,48912599999,remote
Dong Thap;02/08/2015;32.1;25.1;27.9;23.9;79.8;2.2;22.3;270.6;1010;77.7;204.5;17.7;8;48907099999,48912599999,remote
Dong Thap;03/08/2015;33.1;25.1;28.9;24.6;78.5;8.6;25.2;256.5;1009.7;62.8;198.6;17.1;7;48907099999,48912599999,remote
Dong Thap;04/08/2015;32.1;25.1;28.3;24.2;79;3.2;25.2;258.9;1009.1;66.8;205.2;17.8;8;48907099999,48912599999,remote
Dong Thap;05/08/2015;31.1;25.1;27.4;24.3;83.9;13.4;28.8;256.5;1007.6;82.7;131.6;11.4;6;48907099999,48912599999,remote
Dong Thap;06/08/2015;31.1;25.1;28;24.5;81.4;15.4;32.4;254.9;1006.4;80.8;193.9;16.8;8;48907099999,48912599999,remote
Dong Thap;07/08/2015;31.1;25.1;28;24.2;80.7;10.1;32.4;242.6;1006.1;78.4;165.7;14.4;8;48907099999,48912599999,remote
Dong Thap;08/08/2015;31.1;26.1;27.9;24.8;83.5;7;28.8;253.4;1006;80.2;166.3;14.2;8;48907099999,48912599999,remote
Dong Thap;09/08/2015;32.1;25.1;27.8;25.1;85.7;2.9;28.8;254.8;1005.4;88.9;193.6;16.6;7;48907099999,48912599999,remote
Dong Thap;10/08/2015;31.1;26;28;25.2;85.1;7.7;28.8;244.3;1006.5;83.8;156.3;13.5;8;48907099999,48912599999,remote
Dong Thap;11/08/2015;30.1;25.1;27.4;24.9;87;9.7;22.4;236.3;1008.5;81;171.5;14.8;8;48907099999,48912599999,remote
Dong Thap;12/08/2015;32;26;28.8;25.3;82;0.3;21.6;226.6;1009.3;70.6;191.5;16.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;13/08/2015;33;25;28.7;25.2;82.4;1.3;28.8;225.5;1009.6;72.1;232.2;20;9;48907099999,VVCT,48912599999,remote
Dong Thap;14/08/2015;33;25;28.3;25.1;84;0.2;21.6;218.6;1009.5;65.2;227.7;19.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;15/08/2015;33;23;27.9;24.6;83.7;1.9;29.9;222.5;1010.4;71.6;244.6;21.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;16/08/2015;33;25;28.5;25.2;82.9;0.4;21.6;234.2;1010.6;64.2;267;23.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;17/08/2015;32;26;28.8;25.1;81.3;5.7;28.8;231.5;1010.4;67.8;216.1;18.7;8;48907099999,VVCT,48912599999,remote
Dong Thap;18/08/2015;33;26;29.2;25.2;79.7;0.4;21.6;245.7;1009.6;59.7;255.1;22.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;19/08/2015;33;25;28.9;25.1;80.6;22.2;22.7;237.9;1008.7;53.9;246.3;21.3;9;48907099999,VVCT,48912599999,remote
Dong Thap;20/08/2015;31;26;28.8;25.2;81.7;0.1;28.8;223.8;1008.6;59.6;206.8;17.9;7;48907099999,VVCT,48912599999,remote
Dong Thap;21/08/2015;32;26;28.5;25.1;82;13.9;36;242.1;1008.2;72;191.5;16.6;7;48907099999,VVCT,48912599999,remote
Dong Thap;22/08/2015;33;25;29.2;24.8;77.7;0.1;28.8;254.5;1007.9;57.5;191.9;16.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;23/08/2015;33;26;29.1;24.9;78.7;0.1;28.8;248.2;1007.8;79.5;239.5;20.9;10;48907099999,VVCT,48912599999,remote
Dong Thap;24/08/2015;32;26;28.1;24.7;82.6;2.1;33.5;238;1008;72.7;214.6;18.4;9;48907099999,VVCT,48912599999,remote
Dong Thap;25/08/2015;31;25;27.8;24.5;83.1;9;32.4;241.4;1008.3;82.1;156.7;13.4;7;48907099999,VVCT,48912599999,remote
Dong Thap;26/08/2015;30;24;26.8;24;85.2;9.5;25.2;255.7;1010.5;83.8;127.9;11.2;4;48907099999,VVCT,48912599999,remote
Dong Thap;27/08/2015;33;25;28.4;23.5;76.3;1;21.6;252.2;1010.4;68.2;198.7;17.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;28/08/2015;33.6;25;28.6;23.9;76.9;0.3;22.2;255.3;1009.7;66.2;266.5;23;9;48907099999,VVCT,48912599999,remote
Dong Thap;29/08/2015;33;24;29.1;24.6;78;10.6;25.2;241;1009.4;68.2;241.2;21;8;48907099999,VVCT,48912599999,remote
Dong Thap;30/08/2015;33.7;26;29.6;24.2;74.5;3.5;25.2;230.7;1010;70.4;245.9;21.3;8;48907099999,VVCT,48912599999,remote
Dong Thap;31/08/2015;32;26;28.6;24.9;81.4;9;21.6;242.5;1010.5;64.2;216.3;18.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;01/09/2015;32;25;27.3;24.7;86;0.1;29.5;241.5;1010;74.1;178.6;15.3;8;48907099999,VVCT,48912599999,remote
Dong Thap;02/09/2015;33;25;28.8;24.5;78.8;0.1;21.6;243.6;1009.9;69.6;251.6;21.8;9;48907099999,VVCT,48912599999,remote
Dong Thap;03/09/2015;34;26;29.6;24.8;76.6;0.7;21.6;243.6;1010.8;71.4;259.2;22.5;9;48907099999,VVCT,48912599999,remote
Dong Thap;04/09/2015;35;26;29.1;24.9;79.6;4.7;18;239.4;1011.9;62.2;232.3;20.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;05/09/2015;33;26;29.1;25.1;79.9;3.2;21.6;242.2;1011.9;59.1;257.1;22.2;9;48907099999,VVCT,48912599999,remote
Dong Thap;06/09/2015;33.6;26;29.8;24.8;75.6;4.5;25.2;265.3;1011.4;46.7;255;22.1;9;48907099999,VVCT,48912599999,remote
Dong Thap;07/09/2015;34;25;29.5;25;78.1;0.4;25.2;242.5;1009.8;51.5;261.1;22.6;9;48907099999,VVCT,48912599999,remote
Dong Thap;08/09/2015;31;23.8;27.4;25;87.7;3.4;21.6;253;1008.7;79.8;163.3;14;7;48907099999,VVCT,48912599999,remote
Dong Thap;09/09/2015;31;24;27.1;24.4;85.9;10.8;23.1;228.5;1009.2;79.8;118.1;10.3;6;48907099999,VVCT,48912599999,remote
Dong Thap;10/09/2015;30.7;24;26.5;23.9;85.9;26.9;21.6;240.4;1010.9;86.7;144.5;12.6;6;48907099999,VVCT,48912599999,remote
Dong Thap;11/09/2015;31;25;28;24;79.6;3.1;25.2;245.2;1010.2;72.1;213.3;18.6;9;48907099999,VVCT,48912599999,remote
Dong Thap;12/09/2015;31.8;25;27.5;24.7;85.4;1;21.6;259.8;1009.6;73.9;220.8;19.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;13/09/2015;32;24.7;27.2;24.9;88.4;25.6;24.1;270.7;1009;84.1;150.3;13.1;7;48907099999,VVCT,48912599999,remote
Dong Thap;14/09/2015;32;25;27.5;25.1;87.4;1;36;269;1007.1;87.8;127.9;11;6;48907099999,VVCT,48912599999,remote
Dong Thap;15/09/2015;30;25;26.7;24.7;88.8;3.4;32.4;231.5;1005.6;89.5;116.2;10.1;4;48907099999,VVCT,48912599999,remote
Dong Thap;16/09/2015;27.9;23.9;25;24.1;95;132.3;28.8;216.6;1005.2;98;131.4;11.4;7;48907099999,VVCT,48912599999,remote
Dong Thap;17/09/2015;30;23;26;23.5;86.7;88.5;22.3;197;1009.2;95.2;78.5;6.9;3;48907099999,VVCT,48912599999,remote
Dong Thap;18/09/2015;32;24.9;27.4;24.4;84.9;37.2;11.2;118.8;1012.4;88.5;193;16.7;8;48907099999,VVCT,48912599999,remote
Dong Thap;19/09/2015;33;24.4;28.6;24.4;80.1;1.6;13;7.5;1011.4;59.1;263.1;22.5;9;48907099999,VVCT,48912599999,remote
Dong Thap;20/09/2015;33;25;28.9;25;80.9;4.8;18;271.7;1009.1;65;270.5;23.4;10;48907099999,VVCT,48912599999,remote
Dong Thap;21/09/2015;31;23;27.4;24.2;83.8;8;21.6;212.1;1008.8;81.6;187.8;15.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;22/09/2015;33;25;28.4;25.5;84.8;15.2;21.6;226.7;1008.8;68.3;167.2;14.5;5;48907099999,VVCT,48912599999,remote
Dong Thap;23/09/2015;33;24.9;28.8;24.3;77.7;6;21.6;222.9;1009.3;60.2;216.9;18.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;24/09/2015;32;26;29;24.4;77.8;0.3;25.2;251.3;1009.3;65.4;242.7;21;9;48907099999,VVCT,48912599999,remote
Dong Thap;25/09/2015;32;26;28.4;24.6;80.2;3;29;238.5;1008.3;72.2;199.6;17.1;7;48907099999,VVCT,48912599999,remote
Dong Thap;26/09/2015;30.9;26;28.2;25.1;83.5;0.1;28.8;231.8;1008;73.3;187.7;16.1;7;48907099999,VVCT,48912599999,remote
Dong Thap;27/09/2015;33;25.9;28.6;24.9;81.1;22.6;28.8;242.3;1008.1;74.1;187.9;16.3;6;48907099999,VVCT,48912599999,remote
Dong Thap;28/09/2015;31;25;27;24.5;86.5;21;22.9;231;1008.5;82.6;152.6;13.2;6;48907099999,VVCT,48912599999,remote
Dong Thap;29/09/2015;32;24.9;27.6;24.6;84.1;0.1;21.6;247.9;1008.9;76.1;178.2;15.5;6;48907099999,VVCT,48912599999,remote
Dong Thap;30/09/2015;33;25;28.8;24.6;79.3;0.1;21.6;241;1010.7;62.1;223.1;19.3;9;48907099999,VVCT,48912599999,remote
Dong Thap;01/10/2015;33;26;29.2;24.4;77.2;1;21.6;246.2;1011.7;68.7;224.4;19.3;7;48907099999,VVCT,48912599999,remote
Dong Thap;02/10/2015;33;26.6;29.2;24.9;78.8;4.7;25.2;236.1;1011.3;73.2;189.3;16.3;7;48907099999,VVCT,48912599999,remote
Dong Thap;03/10/2015;30.3;25;27;24.9;88.6;19;40.7;243.8;1011.7;88.1;174.7;15.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;04/10/2015;31;25.3;27.6;24.6;84.3;0.8;25.9;229.4;1012.1;88.6;126.8;11;5;48907099999,VVCT,48912599999,remote
Dong Thap;05/10/2015;31;25.5;27.9;24.5;82.5;0.1;18;225.8;1012.5;89.5;133.6;11.6;5;48907099999,VVCT,48912599999,remote
Dong Thap;06/10/2015;33;25.9;28.5;24.8;81.7;1;14.4;264.7;1011.8;64.5;245.6;21.3;8;48907099999,VVCT,48912599999,remote
Dong Thap;07/10/2015;33;25.8;27.9;25.2;86.2;4;13;226.2;1011.3;71.5;198.9;17.2;9;48907099999,VVCT,48912599999,remote
Dong Thap;08/10/2015;33;25;27.9;24.9;84.2;9;8;8.3;1010.8;75;207.6;17.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;09/10/2015;33.7;24.8;27.8;24.7;84.6;0.1;27.7;235.9;1010.4;72.5;203.5;17.6;9;48907099999,VVCT,48912599999,remote
Dong Thap;10/10/2015;31;25;27.9;25;84.8;8;19.9;259.2;1011.5;69.9;170.8;14.8;6;48907099999,VVCT,48912599999,remote
Dong Thap;11/10/2015;33;25;28.3;24.6;81.4;1.7;14.8;278.9;1011.9;52.9;225.6;19.6;9;48907099999,VVCT,48912599999,remote
Dong Thap;12/10/2015;33;23;27.4;24.1;83.9;0.1;20.9;34.1;1012.3;75.7;161.7;14;6;48907099999,VVCT,48912599999,remote
Dong Thap;13/10/2015;31;24.7;27.3;24.7;86.1;3;11.2;32.5;1012.4;66.6;194.5;16.9;7;48907099999,VVCT,48912599999,remote
Dong Thap;14/10/2015;33;25;27.9;24.5;83.7;7.4;15.4;31.1;1011.6;76.3;205.1;17.8;7;48907099999,VVCT,48912599999,remote
Dong Thap;15/10/2015;31;24.4;27.3;24.4;85.4;4;9.4;331.4;1011;79.3;204.6;17.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;16/10/2015;32;24.1;27.3;24.2;84.2;39.5;16.6;63.3;1010.6;77;165.7;14.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;17/10/2015;33;24;28.3;24.2;80.2;0.6;25.9;209.3;1010.2;70.6;228.5;19.7;8;48907099999,VVCT,48912599999,remote
Dong Thap;18/10/2015;33;25;28.2;24.8;83.2;5;13.1;207.6;1011.2;69.9;164.6;14.4;6;48907099999,VVCT,48912599999,remote
Dong Thap;19/10/2015;33;25.8;28.4;24.9;82.4;9.9;13;230.2;1010.4;67.3;163.1;14.1;7;48907099999,VVCT,48912599999,remote
Dong Thap;20/10/2015;31;25.8;28.1;25.3;85.4;2;18;245.8;1009;75.5;149.5;12.8;6;48907099999,VVCT,48912599999,remote
Dong Thap;21/10/2015;32;25;28.1;25.1;84.8;5.5;16.7;244.6;1009.3;68.4;156.5;13.5;7;48907099999,VVCT,48912599999,remote
Dong Thap;22/10/2015;33;25.7;28.7;25.3;82.9;1;14.4;265.2;1009.5;63.5;213.7;18.4;8;48907099999,VVCT,48912599999,remote
Dong Thap;23/10/2015;30;25;27;23.6;82.2;0.3;18.4;127.8;1010.2;80.4;161.1;13.8;6;48907099999,VVCT,48912599999,remote
Dong Thap;24/10/2015;32.1;24.7;28.4;23.6;76.7;0.1;24.1;62.3;1010.5;48.6;222.6;19.3;8;48907099999,VVCT,48912599999,remote
Dong Thap;25/10/2015;33;26.2;29.4;22.9;70;0.1;22.3;87.6;1011;54.8;219.7;18.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;26/10/2015;32;24;27.9;23.6;78.5;3;22.3;105.9;1011.4;72;129.6;11.2;5;48907099999,VVCT,48912599999,remote
Dong Thap;27/10/2015;33;25.5;29;24.2;77;0.4;22.3;65.4;1011;60.1;227.9;19.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;28/10/2015;33;26;29.3;23.3;71.8;0.3;22.3;65.3;1011.9;50.8;227.3;19.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;29/10/2015;34;26;29.5;22.9;69.7;0;20.5;80.7;1012.1;39;232.1;20.1;7;48907099999,VVCT,48912599999,remote
Dong Thap;30/10/2015;33.7;26;29.4;24.1;74.5;0.1;10.8;93.6;1011.3;36.5;245.3;21.3;8;48907099999,VVCT,48912599999,remote
Dong Thap;31/10/2015;33;26.1;28.6;24.5;79.1;5.3;11.2;77.6;1012.1;66.2;229.5;19.7;8;48907099999,remote
Dong Thap;01/11/2015;32;25.5;28;24.5;82.1;20.2;14.4;60.6;1012;92.4;207;18;8;48907099999,remote
Dong Thap;02/11/2015;33;24.7;27.9;24.2;81.5;9.3;18.4;17.2;1011.5;80.4;207.9;17.8;9;48907099999,48912599999,remote
Dong Thap;03/11/2015;33.1;24.9;28.1;24.1;80.3;6.6;22.3;47.6;1011;77.8;190.9;16.5;8;48907099999,VVCT,48912599999,remote
Dong Thap;04/11/2015;31.1;24.6;26.8;24.2;86.4;16.1;9.4;38.9;1009.9;76.8;196.6;17;8;48907099999,VVCT,48912599999,remote
Dong Thap;05/11/2015;31;24.4;26.9;24.3;86.8;52.8;16.6;39;1009.2;83.2;113;9.6;4;48907099999,VVCT,48912599999,remote
Dong Thap;06/11/2015;31;25.2;26.8;24.9;89.9;24;18.4;102.4;1009.6;82.3;115.1;9.9;6;48907099999,VVCT,48912599999,remote
Dong Thap;07/11/2015;33;24.8;28.3;24.8;82.4;0.1;13;85.9;1010.7;62.9;205;17.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;08/11/2015;31;25;27.4;25.3;88.4;13.3;13;64.5;1011.4;66.7;122.4;10.5;6;48907099999,VVCT,48912599999,remote
Dong Thap;09/11/2015;32;24.8;28.3;24.4;80.6;0.1;20.5;60.4;1010.4;62.3;192.4;16.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;10/11/2015;33;25.4;29;24.3;77.2;0.1;20.5;78.6;1009.6;56.8;215;18.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;11/11/2015;33;26;29;24.2;76.5;0.2;20.5;88.7;1010;62.5;191.9;16.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;12/11/2015;31;26.3;28.2;24.7;81.9;4.2;18.8;111.3;1011;71.3;184.2;15.8;7;48907099999,VVCT,48912599999,remote
Dong Thap;13/11/2015;32.9;25.2;28.7;24.6;79.5;1.5;21.3;77.9;1011;55.7;210.7;18.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;14/11/2015;33;25.7;29.1;24.6;78.1;1.2;18.4;97.9;1010.1;54.4;211.6;18.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;15/11/2015;34;25;29.1;24.1;76.2;0.4;24.1;81.6;1009.9;42;214.5;18.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;16/11/2015;34;25.6;29.4;23.5;72.4;0.8;20.5;76.7;1009.7;46.9;223.1;19.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;17/11/2015;34;25;29.4;24;74.5;0.1;16.6;85.8;1010.1;48.2;215.6;18.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;18/11/2015;33;25.3;29.1;24.4;77.3;1.3;22.3;70.7;1010.5;52.2;207.7;17.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;19/11/2015;34;26.2;29.5;23.6;72.4;0.6;25.9;69;1010.2;48.8;221.6;19.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;20/11/2015;34;25.9;29.1;23.5;73.6;0;26;74.4;1009.7;61.5;231.6;20;9;48907099999,VVCT,48912599999,remote
Dong Thap;21/11/2015;33;25.9;29.2;23.2;71.4;2.8;20.9;81.4;1009.1;58.6;215;18.7;8;48907099999,VVCT,48912599999,remote
Dong Thap;22/11/2015;31.9;24.9;28;23.8;79.1;17;19.7;59.6;1009.3;72.2;168.2;14.5;7;48907099999,VVCT,48912599999,remote
Dong Thap;23/11/2015;33;24.7;28.7;23.2;73.7;0.3;18.4;76.3;1009.6;64.8;196.7;16.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;24/11/2015;31.1;25;28.3;24.2;79.5;0.1;14.8;73.8;1009.1;67.1;210.6;18.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;25/11/2015;33;25.7;28.6;24.4;79.1;1.6;11.2;62.2;1009.4;62.2;215;18.5;8;48907099999,VVCT,48912599999,remote
Dong Thap;26/11/2015;33;25.9;28.6;24.3;78.8;0.9;14.7;56.7;1009.5;57.4;218.3;18.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;27/11/2015;32;24;27.9;23.5;78.6;0.6;10.7;50.7;1010.2;59.9;221.7;19.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;28/11/2015;32;25.7;28.4;23.4;75.5;0.1;18.4;74.1;1012.1;80.5;185.5;16;7;48907099999,VVCT,48912599999,remote
Dong Thap;29/11/2015;33;26;28.5;24.2;78.6;1.3;13.8;64.5;1012.5;67.4;206.6;17.9;7;48907099999,VVCT,48912599999,remote
Dong Thap;30/11/2015;33;26;28.7;24.8;80.7;6.4;13;70.3;1011.5;58.3;199;17.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;01/12/2015;33;25.9;28.8;23.7;75.3;3.3;19.3;82.3;1011.3;53.1;214.9;18.5;7;48907099999,VVCT,48912599999,remote
Dong Thap;02/12/2015;33;25;28.6;24.7;80.4;0.4;13;58.2;1011.5;43.9;201.4;17.3;7;48907099999,VVCT,48912599999,remote
Dong Thap;03/12/2015;33;25;29;24;76;1.1;22.3;94.5;1011.3;44.7;203;17.4;7;48907099999,VVCT,48912599999,remote
Dong Thap;04/12/2015;32;25.7;28.4;23;73.6;0;26;86.2;1011.5;37.8;199.5;17.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;05/12/2015;32.9;24.9;28.6;23.1;73.4;0.1;20.5;80.5;1011.2;32.2;218.9;18.8;8;48907099999,VVCT,48912599999,remote
Dong Thap;06/12/2015;33;26.2;29.2;23.4;72.7;0.1;18.4;95.2;1011.2;51.8;193.2;16.7;8;48907099999,VVCT,48912599999,remote
Dong Thap;07/12/2015;31.8;25;28;24.2;80.5;1.1;13;59.7;1011.9;51;209.3;18;8;48907099999,VVCT,48912599999,remote
Dong Thap;08/12/2015;33;25.3;28.6;23.8;76.2;0.5;24.1;76.6;1011.3;55.6;212.5;18.4;8;48907099999,VVCT,48912599999,remote
Dong Thap;09/12/2015;32.8;25;28.8;24.3;78.2;2.5;9.5;55.4;1011.5;58.1;188;16.3;6;48907099999,VVCT,48912599999,remote
Dong Thap;10/12/2015;31.1;26;28.6;24.7;80.4;2.2;14.8;116.3;1011.1;51.6;182.5;15.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;11/12/2015;33;25;28.7;24.4;79;1.5;21.5;105.4;1010.4;51.2;197.1;17.1;8;48907099999,VVCT,48912599999,remote
Dong Thap;12/12/2015;34;25;28.7;24.4;78.8;1.4;14.3;105.9;1010.2;59.7;191.7;16.6;7;48907099999,VVCT,48912599999,remote
Dong Thap;13/12/2015;33;25;28.7;24;77.1;0;14.8;101;1010.4;58.3;216.3;18.9;8;48907099999,VVCT,48912599999,remote
Dong Thap;14/12/2015;33;25.5;28.8;23.4;74.2;0.3;14.4;111.6;1010.3;51.3;200.7;17.4;7;48907099999,VVCT,48912599999,remote
Dong Thap;15/12/2015;32;24;28.4;23.1;74.6;0.5;11.2;78.9;1010.6;55.6;211.2;18.4;8;48907099999,VVCT,48912599999,remote
Dong Thap;16/12/2015;31;24;27.3;23.5;80.8;0.6;11.5;157.7;1011.3;82.4;199.3;17.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;17/12/2015;30;23.9;26.5;21.7;75.9;3.4;14.8;27.7;1012.5;75.5;222.8;19.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;18/12/2015;29;21.9;25.2;19.8;72.5;0;13;4.3;1013.5;59.2;239.6;20.8;8;48907099999,VVCT,48912599999,remote
Dong Thap;19/12/2015;28;22;24.8;19.5;72.7;0;14.8;352.7;1013.6;70.9;194.4;16.7;8;48907099999,VVCT,48912599999,remote
Dong Thap;20/12/2015;27.4;23;25;20.2;74.9;0.1;15.5;10.9;1012.7;88.3;139.9;12.1;6;48907099999,VVCT,48912599999,remote
Dong Thap;21/12/2015;28;24;25.9;22.1;80.1;3.9;15.1;21.9;1011.5;92;74.1;6.5;4;48907099999,VVCT,48912599999,remote
Dong Thap;22/12/2015;28;24;25.8;24.2;90.8;0.4;16.6;61.3;1012.4;93.3;93.3;7.9;4;48907099999,VVCT,48912599999,remote
Dong Thap;23/12/2015;31;24;27.4;23.5;80.2;0.4;31.7;76.5;1012.6;60.3;195.8;17;7;48907099999,VVCT,48912599999,remote
Dong Thap;24/12/2015;31;24;27.5;23;78;0;24.1;103.8;1012.5;74.5;225.1;19.6;8;48907099999,VVCT,48912599999,remote
Dong Thap;25/12/2015;32;24.3;27.7;22.3;74.5;0;20.9;101.3;1012.9;59.2;212.1;18.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;26/12/2015;32;24.6;27.9;22.1;72.5;0;24.1;80.8;1012.7;49.2;231.8;20.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;27/12/2015;33;23.7;27.8;21;68.7;0;24.1;83;1014.5;63.6;234.7;20.4;8;48907099999,VVCT,48912599999,remote
Dong Thap;28/12/2015;33;23;27.3;20.2;66.5;0;20.9;62.9;1015.8;57.9;243;20.9;9;48907099999,VVCT,48912599999,remote
Dong Thap;29/12/2015;32;23;27.2;21.2;71.5;0;17.9;78;1015.2;50.7;242.7;20.9;9;48907099999,VVCT,48912599999,remote
