Date,ben luc,vam kenh,tan an,tra on,hung my,huong my,long thanh,cau ong thin,go quao,khanh thanh tan,son doc,soc trang,tra vinh,lang the,soctrang,dai ngai,bac lieu,my hoa,an thuan,xeo ro,ca mau,chu chi,hoa binh,tuyen nhon,bac trang,rach gia,my thanh,xuan khanh,thanh phu,cau noi,tran de,soc cung,cat lai,long toan,binh dai,vung liem,loc thuan,thoi binh,cau do,an ninh,giong trom,an lac tay,ben trai,ly nhan,dong tam,an dinh,thach phu,phuoc long,tra kha,cau quan,nha be,ninh thoi,my tho,song doc,ganh hao,long phu
2010-02-28,1.5,13.8,0.0,2.0,0.3,0.1,0.1,9.5,2.5,0.4,1.7,0.1,0.4,3.5,0.1,4.5,18.1,2.1,6.5,0.7,21.1,25.2,0.1,0.2,9.7,0.2,10.6,0.1,1.8,2.4,12.6,0.1,9.9,13.3,22.55,4.73,1.6,28.5,3.3,6.7,11.68,0.1,11.6,22.9,0.2,0.0,2.3,24.8,2.0,0.1,2.9,,0.2,28.0,12.9,3.5
2010-03-01,1.2,12.8,0.0,2.03,0.4,0.1,0.1,8.7,2.6,0.4,0.7,0.1,0.9,6.8,0.1,3.5,17.2,1.33,9.7,0.7,21.3,25.3,0.3,0.2,12.2,0.1,11.3,0.1,1.7,2.6,9.2,0.1,9.2,13.5,17.02,3.8,1.1,28.7,3.5,6.5,10.9,0.0,11.1,20.8,0.1,0.0,2.4,23.3,2.0,0.3,3.1,,0.1,28.1,12.8,4.9
2010-03-02,1.0,13.3,0.0,2.03,0.2,0.1,0.1,8.1,2.6,0.2,0.4,0.1,0.3,7.7,0.1,2.3,19.1,0.73,12.9,0.7,21.2,25.5,0.3,0.2,12.1,0.1,10.0,0.2,1.9,3.2,14.1,0.1,8.1,13.6,14.52,4.03,1.1,28.6,3.8,5.7,11.12,0.0,8.2,21.0,0.1,0.0,2.2,23.1,2.0,0.4,3.6,,0.1,27.9,11.8,2.4
2010-03-03,1.3,14.0,0.0,1.23,0.1,0.1,0.1,9.6,2.2,0.2,0.2,0.1,0.1,7.9,0.1,2.6,20.0,0.43,11.4,0.7,21.4,25.4,0.5,0.1,11.5,0.0,9.5,0.2,2.0,4.5,17.9,0.1,7.9,13.5,16.95,6.53,1.3,28.5,3.7,6.5,12.9,0.0,7.6,21.5,0.1,0.0,1.8,24.0,1.7,0.3,4.2,,0.0,28.2,11.3,0.9
2010-03-04,1.6,14.5,0.0,1.2,0.1,0.1,0.1,10.8,2.2,0.2,0.3,0.1,0.3,6.6,0.1,4.5,21.5,1.0,8.8,0.7,21.6,26.0,0.5,0.1,11.7,0.1,9.0,0.1,2.1,5.6,20.3,0.1,8.8,13.4,23.12,6.0,1.6,28.5,3.6,6.3,13.7,0.0,8.4,22.3,0.2,0.0,1.3,23.3,1.5,0.1,3.6,,0.0,28.1,12.2,1.0
2010-03-05,1.6,15.0,0.0,1.6,0.2,0.2,0.1,11.7,2.6,0.35,0.6,0.1,0.6,6.2,0.3,6.1,22.12,1.55,4.6,0.7,21.6,26.2,0.2,0.1,12.2,0.3,8.4,0.1,2.0,4.6,16.8,0.1,10.6,13.1,26.3,5.83,2.0,28.5,3.6,6.0,13.4,0.1,8.9,21.8,0.2,0.0,1.2,23.1,2.0,0.0,2.6,,0.0,28.2,12.6,2.1
2010-03-06,0.14,12.2,0.0,2.6,0.2,0.1,0.1,9.7,2.6,0.38,1.4,0.1,1.3,5.9,0.3,3.9,20.3,2.2,3.5,0.7,21.4,25.9,0.1,0.1,12.9,0.2,9.3,0.1,1.9,2.8,12.6,0.2,10.3,13.6,22.6,4.6,1.8,28.5,3.5,5.7,11.98,0.2,5.4,21.9,0.2,0.0,1.7,23.9,2.3,0.0,1.3,,0.0,28.2,13.1,3.45
2010-03-07,1.1,8.1,0.0,1.47,0.2,0.2,0.1,8.6,2.3,0.2,1.5,0.2,0.9,7.5,0.3,2.9,18.2,1.7,2.9,0.6,21.7,26.5,0.1,0.1,12.8,0.1,10.8,0.1,1.7,1.3,9.7,0.1,8.9,13.7,18.58,3.53,1.4,28.5,3.7,4.3,11.38,0.1,5.3,21.1,0.1,0.0,2.2,24.7,2.8,0.0,1.5,,0.0,28.2,15.3,3.9
2010-03-08,0.9,6.5,0.0,1.0,0.0,0.1,0.1,9.1,0.7,0.2,0.8,0.2,0.3,5.4,0.3,2.2,17.7,1.2,6.3,0.6,21.6,26.5,0.2,0.1,9.9,0.1,11.3,0.1,1.8,1.9,6.8,0.1,7.8,13.8,12.75,2.67,0.9,28.5,3.8,3.5,10.68,0.0,5.0,18.3,0.1,0.0,2.1,23.5,4.0,0.1,1.8,,0.1,28.1,16.1,1.5
2010-03-09,0.7,9.3,0.0,0.97,0.3,0.1,0.1,9.8,2.3,0.2,0.5,0.2,0.1,4.7,0.3,3.5,19.05,1.1,10.9,0.5,21.0,26.3,0.5,0.2,8.3,0.1,10.6,0.1,2.0,2.6,10.8,0.1,8.0,13.9,11.08,3.1,1.1,28.8,3.8,2.9,11.8,0.0,4.4,18.8,0.1,0.0,1.8,23.3,4.0,0.2,2.8,,0.1,27.9,14.6,0.4
2010-03-10,1.1,14.5,0.0,0.97,0.2,0.1,0.1,10.2,2.2,0.2,0.3,0.2,0.1,4.4,0.3,5.2,22.3,1.83,14.2,0.6,20.6,26.1,0.6,0.2,10.3,0.6,10.0,0.1,2.0,3.8,14.8,0.1,8.9,13.7,16.18,4.5,1.7,28.8,3.8,2.4,12.8,0.0,5.6,20.3,0.2,0.0,1.7,25.7,3.4,0.5,3.8,,0.2,27.9,13.8,0.2
2010-03-11,1.5,17.7,0.0,1.5,0.1,0.1,0.1,11.8,0.8,0.2,0.2,0.2,0.2,5.9,0.3,8.0,22.4,2.4,13.0,0.7,20.9,26.4,0.2,0.2,10.6,1.1,10.8,0.1,2.0,3.1,16.2,0.1,10.2,13.6,23.8,5.07,2.3,28.7,3.7,1.6,13.08,0.1,11.1,20.7,0.3,0.0,2.1,25.2,3.4,0.2,4.2,,0.3,27.6,13.1,0.5
2010-03-12,1.6,16.0,0.0,1.57,0.2,0.1,0.1,10.9,0.8,0.2,1.0,0.2,0.7,7.8,0.3,5.9,21.6,2.2,10.7,0.6,21.4,26.4,0.1,0.2,10.8,1.0,11.5,0.1,2.0,2.6,13.6,0.1,9.1,13.6,26.08,4.53,2.0,29.1,3.7,4.7,12.9,0.2,10.1,20.5,0.2,0.0,2.4,25.0,3.2,0.1,3.2,,0.6,27.8,13.4,2.1
2010-03-13,1.3,15.2,0.0,1.97,0.3,0.1,0.1,9.8,0.9,0.2,0.3,0.2,0.7,8.6,0.2,3.1,18.8,1.53,9.3,0.7,21.9,26.6,0.3,0.2,10.9,0.5,12.5,0.1,1.8,2.5,10.4,0.1,8.7,13.7,19.45,3.73,1.5,29.1,3.7,4.9,11.68,0.1,9.1,21.3,0.1,0.0,2.5,25.1,2.6,0.1,2.9,,0.4,28.8,14.5,3.0
2010-03-14,1.1,12.2,0.0,2.07,0.3,0.1,0.1,8.6,0.7,0.18,0.1,0.2,0.3,8.7,0.0,2.9,18.6,1.1,12.5,0.7,21.9,26.4,0.4,0.2,10.1,7.0,12.9,0.2,1.8,3.6,11.9,0.1,8.0,13.8,16.32,3.53,1.0,29.1,3.6,5.7,11.2,0.0,6.2,19.6,0.1,0.0,2.2,19.9,2.6,0.5,3.5,,4.6,31.4,15.7,2.7
2010-03-15,1.0,14.3,0.0,1.47,0.2,0.1,0.1,10.3,5.2,0.2,0.1,0.2,0.0,8.4,0.0,1.5,18.05,0.43,14.1,5.1,24.7,26.7,0.6,0.2,10.1,7.4,14.0,0.2,2.0,4.7,14.4,0.1,8.0,13.9,16.7,3.2,1.3,29.6,3.4,5.8,11.78,0.0,5.4,20.7,0.1,0.0,1.5,20.7,2.5,0.1,4.3,,3.7,30.1,21.2,0.2
2010-03-16,0.8,15.6,0.0,1.97,0.2,0.1,0.1,9.5,5.3,0.2,0.7,0.3,0.0,8.2,0.0,3.7,17.0,0.3,11.3,7.0,25.0,26.8,0.3,0.2,10.3,5.9,13.7,0.2,2.0,5.1,19.3,0.1,7.4,13.9,11.2,4.53,1.7,29.7,3.2,5.0,13.1,0.0,5.1,19.6,0.1,0.0,1.1,20.1,2.4,0.5,4.1,,3.5,27.3,21.0,0.2
2010-03-17,0.7,16.9,0.0,2.17,0.3,0.1,0.1,7.9,5.1,0.18,0.3,0.2,0.0,9.1,0.1,7.4,18.1,0.83,7.4,7.9,25.0,26.9,0.3,0.1,10.8,4.5,12.1,0.1,1.7,5.0,18.7,0.1,8.1,14.1,8.88,5.1,1.0,29.7,3.1,4.3,13.78,0.0,3.5,18.1,0.2,0.0,1.4,21.6,2.8,0.1,3.8,,4.8,27.7,20.7,0.1
2010-03-18,0.8,12.8,0.0,2.4,2.1,0.0,0.1,7.8,5.1,0.12,0.2,0.2,0.0,8.7,0.1,7.3,18.5,1.3,5.9,7.0,24.8,26.6,0.2,0.1,11.6,4.0,11.1,0.1,1.7,4.3,16.2,0.1,9.8,14.3,7.88,4.5,0.9,29.4,3.1,4.2,12.7,0.1,3.5,18.5,0.2,0.0,2.3,21.8,3.3,0.0,3.0,,5.7,28.0,20.7,0.1
2010-03-19,0.9,9.1,0.0,2.37,1.8,0.1,0.1,11.3,4.6,0.18,0.4,0.2,0.2,7.3,0.1,3.8,19.8,1.7,3.2,5.6,23.7,26.5,0.1,0.1,10.8,3.6,10.0,0.1,1.6,2.5,13.0,0.8,9.4,14.4,11.12,3.4,0.8,29.5,3.1,1.2,11.58,0.1,4.7,21.1,0.1,0.0,2.2,21.1,3.3,2.3,2.1,,5.7,27.9,20.8,0.1
2010-03-20,1.2,7.0,0.0,1.67,1.8,0.1,0.1,12.1,4.5,0.2,0.2,0.3,0.6,4.7,0.0,2.8,19.82,1.53,4.6,5.8,23.6,26.8,0.1,0.1,9.4,2.1,10.8,0.2,1.4,1.6,10.7,0.3,10.2,14.2,15.78,2.5,0.7,29.8,3.1,4.3,10.8,0.0,3.7,22.5,0.1,0.0,1.8,21.4,3.3,1.5,1.6,,5.8,29.4,20.8,0.1
2010-03-21,1.4,7.9,0.0,1.23,0.1,0.1,0.1,12.6,4.1,0.2,0.3,0.3,0.1,5.4,0.0,2.7,19.0,1.4,9.4,5.1,23.7,26.9,0.5,0.1,7.4,1.1,11.7,0.2,1.5,2.1,13.7,0.1,8.2,13.8,20.5,1.6,1.1,29.5,3.0,1.7,11.7,0.0,2.9,20.2,0.1,0.0,1.5,21.6,3.2,0.5,2.1,,4.8,29.4,21.0,0.1
2010-03-22,1.2,13.6,0.0,1.17,0.4,0.1,0.1,12.3,4.0,0.2,0.3,0.3,0.0,7.4,0.0,5.2,18.1,1.53,14.1,4.5,23.5,25.6,0.7,0.1,6.5,0.3,12.5,0.2,1.7,3.0,19.4,0.1,7.8,13.3,20.1,3.67,2.6,29.5,3.0,1.2,13.3,0.0,7.3,19.1,0.1,0.0,1.9,21.2,3.8,0.2,2.9,,4.2,29.3,21.0,0.1
2010-03-23,1.2,18.8,0.0,1.7,2.6,0.1,0.1,11.7,2.1,0.2,0.2,0.3,0.1,8.7,0.0,8.6,19.2,1.7,11.1,4.6,24.6,25.3,0.4,0.2,8.2,0.1,13.1,0.1,1.7,3.5,21.2,0.1,8.5,13.5,21.8,4.5,1.8,29.6,3.0,1.1,13.78,0.0,8.7,18.2,0.2,0.0,2.3,21.8,10.0,0.1,4.1,,4.8,29.9,21.0,0.1
2010-03-24,1.3,17.3,0.0,1.4,2.74,0.1,0.1,11.6,2.1,0.2,0.2,0.3,0.6,9.1,0.0,7.3,19.8,1.9,8.8,3.9,24.7,25.3,0.4,0.2,9.4,2.8,12.2,0.1,1.8,2.8,17.2,0.1,10.0,14.1,23.35,5.0,1.7,29.5,3.2,3.9,12.8,0.1,8.8,20.5,0.2,0.0,2.7,21.3,10.1,0.2,4.3,,5.7,30.3,20.8,0.1
2010-03-25,1.4,14.0,0.0,1.77,1.2,0.1,0.1,11.9,7.0,0.2,0.3,0.3,0.8,7.2,0.0,4.3,19.62,1.53,7.2,1.9,24.9,25.5,0.2,0.2,10.2,4.7,11.4,0.1,1.9,2.7,14.0,0.1,9.7,14.4,24.1,3.4,1.2,29.5,3.4,5.9,11.58,0.1,9.2,21.7,0.1,0.0,3.2,21.5,4.3,1.2,3.1,,5.6,30.2,20.4,0.1
2010-03-26,1.2,10.2,0.0,1.63,1.3,0.1,0.1,11.5,7.0,0.3,0.2,0.3,1.0,6.9,0.0,3.3,19.23,0.9,6.3,0.9,24.8,28.0,0.3,0.2,8.2,6.9,13.3,0.1,1.9,2.6,6.1,0.1,10.4,14.5,21.52,2.7,1.5,29.7,3.5,1.8,11.88,0.0,6.3,22.8,0.1,0.2,2.5,20.7,4.3,1.0,2.3,,5.2,27.6,20.4,0.3
2010-03-27,1.1,9.4,0.0,0.7,1.3,0.2,0.1,9.7,7.0,0.3,0.1,0.3,1.0,8.6,0.0,1.9,19.48,0.3,10.8,5.5,24.7,27.7,0.7,0.2,8.3,8.1,14.2,0.2,1.9,3.6,4.2,0.1,8.1,14.2,17.32,2.2,1.9,29.6,3.6,1.9,11.6,0.0,5.6,20.7,0.1,0.2,1.9,21.7,2.7,0.2,3.2,,4.7,27.4,20.4,0.3
2010-03-28,0.9,14.2,0.0,0.77,0.6,0.1,0.1,8.6,7.5,0.3,0.1,0.3,0.7,8.8,0.0,2.9,19.4,0.1,17.7,9.0,24.7,27.3,0.9,0.2,8.9,7.2,13.9,0.3,1.9,4.0,3.6,0.1,8.2,14.1,12.8,1.0,2.7,29.5,3.6,2.0,10.68,0.0,2.9,18.3,0.1,0.1,1.7,21.6,4.6,0.1,4.1,,4.1,27.4,20.7,0.2
2010-03-29,0.7,17.1,0.0,0.77,2.2,0.1,0.1,7.4,7.5,0.3,0.2,0.3,0.3,8.2,0.2,5.4,19.3,0.43,13.6,10.6,24.5,28.1,0.8,0.2,9.6,6.2,12.2,0.2,1.8,5.2,3.4,0.5,8.5,14.6,8.9,0.3,3.4,29.6,3.3,1.6,10.5,0.0,2.9,17.5,0.1,0.2,2.3,22.1,6.0,0.0,3.9,,4.3,27.6,20.7,0.1
2010-03-30,0.7,13.1,0.0,0.47,2.5,0.1,0.1,7.6,7.1,0.3,0.2,0.3,0.1,6.4,0.2,9.0,19.38,0.9,11.5,9.5,24.4,28.3,0.4,0.2,7.5,5.0,11.7,0.1,1.3,4.5,3.8,0.52,9.7,14.9,6.72,1.23,1.8,29.6,3.2,1.6,11.6,0.0,2.7,17.3,0.1,0.1,2.8,22.2,5.1,0.1,3.5,,5.3,27.6,20.6,0.1
2010-03-31,0.9,10.2,0.0,0.2,1.1,0.1,0.1,8.3,6.6,0.3,0.2,0.3,0.2,5.3,0.2,4.5,19.6,1.63,7.2,9.4,24.2,27.8,0.2,0.1,6.1,5.0,10.6,0.1,1.3,3.9,4.5,0.4,9.8,14.8,8.88,1.7,1.0,29.6,2.9,1.6,12.1,0.0,4.2,20.0,0.1,0.1,2.9,20.5,3.2,1.1,2.3,,5.8,27.6,20.2,0.1
2010-04-01,1.2,7.6,0.0,0.23,1.0,0.1,0.1,11.3,6.7,0.2,0.5,0.3,0.4,3.9,0.2,3.1,19.6,1.7,3.3,6.4,23.9,28.1,0.2,0.1,4.5,2.6,10.0,0.1,1.6,3.0,5.4,0.1,8.6,14.7,12.5,1.67,1.7,29.6,2.9,1.5,11.82,0.0,4.0,20.3,0.1,0.0,2.7,19.8,3.1,0.5,1.5,,5.8,28.7,20.3,0.1
2010-04-02,1.5,9.7,0.0,0.23,0.8,0.1,0.1,12.1,6.7,0.2,0.2,0.4,0.6,5.9,0.2,2.7,19.5,1.5,9.3,3.9,23.9,28.4,0.3,0.1,5.4,1.2,11.2,0.2,1.8,2.1,5.3,0.1,8.0,13.7,19.92,1.33,2.2,29.5,2.8,0.9,11.5,0.0,2.7,19.7,0.1,0.0,2.7,20.6,3.0,0.1,1.9,,5.3,29.5,20.3,0.1
2010-04-03,1.6,12.8,0.0,0.5,0.2,0.1,0.1,12.4,5.5,0.2,0.4,0.4,0.7,5.6,0.0,4.5,19.58,1.23,15.5,5.6,23.8,28.7,0.6,0.1,7.6,0.8,12.1,0.2,1.9,2.4,5.7,0.1,8.4,13.8,21.5,1.03,2.9,29.6,2.9,0.5,11.2,0.0,7.3,16.0,0.1,0.3,3.2,21.2,2.9,0.0,2.5,,4.5,29.1,20.4,0.1
2010-04-04,1.6,17.9,0.0,0.7,1.8,0.1,0.1,12.2,5.0,0.2,0.3,0.4,1.0,6.9,0.0,10.2,19.3,1.2,19.3,4.9,24.3,28.3,0.8,0.2,7.1,0.2,12.4,0.3,1.7,2.8,6.1,0.1,8.9,14.3,21.48,1.6,2.7,29.5,2.9,1.3,11.42,0.0,8.7,16.1,0.1,0.2,3.6,21.3,7.9,0.0,4.2,,6.9,28.6,20.4,0.1
2010-04-05,1.8,16.4,0.0,1.13,2.5,0.2,0.1,11.6,5.0,0.2,0.3,0.4,1.6,7.8,0.0,11.1,19.6,1.3,13.8,4.7,24.3,28.2,0.5,0.2,6.5,0.6,11.2,0.3,1.7,3.6,7.2,0.1,9.0,15.1,20.98,1.8,1.8,29.6,2.9,1.1,12.18,0.0,8.8,17.6,0.1,0.1,3.5,21.8,9.0,0.0,4.1,,7.4,28.4,20.4,0.1
2010-04-06,2.0,13.8,0.0,1.2,0.9,0.1,0.1,11.2,5.8,0.2,0.3,0.4,1.8,5.9,0.0,5.6,19.8,1.2,10.6,4.1,24.5,28.2,0.2,0.2,6.6,3.4,10.7,0.2,1.7,3.3,7.7,0.1,9.6,15.3,22.1,1.83,1.4,29.6,3.7,0.5,12.38,0.0,4.8,16.9,0.1,0.2,2.9,21.2,4.7,0.5,3.0,,7.2,28.3,20.4,0.1
2010-04-07,1.7,10.2,0.0,1.18,0.9,0.2,0.1,10.7,5.8,0.2,0.3,0.4,2.0,6.4,0.0,3.4,20.02,0.93,10.1,2.4,24.3,28.3,0.5,0.2,7.4,7.4,11.6,0.1,1.9,3.0,7.4,0.1,8.5,14.8,23.02,1.6,1.7,29.7,3.6,0.0,11.38,0.0,4.1,18.6,0.1,0.0,2.4,21.7,4.0,0.8,2.1,,3.6,28.3,20.3,0.2
2010-04-08,1.5,7.9,0.0,1.0,0.9,0.3,0.1,10.3,5.8,0.2,0.3,0.4,1.0,6.7,0.0,2.5,20.1,0.53,14.5,5.8,24.2,28.4,1.0,0.2,6.5,11.5,12.1,0.2,2.0,2.7,6.6,0.1,8.0,14.7,19.7,1.6,1.9,29.9,3.6,0.7,10.38,0.0,2.7,20.8,0.1,0.0,2.1,22.2,3.5,0.3,2.6,,3.8,28.0,20.3,0.1
2010-04-09,1.2,8.0,0.0,0.4,0.2,0.2,0.1,9.4,5.6,0.2,0.2,0.4,0.9,6.1,0.0,2.1,19.8,0.3,16.9,4.8,24.0,28.1,1.1,0.2,5.5,9.6,13.8,0.3,1.8,3.5,6.0,0.1,8.3,15.2,15.02,1.0,2.4,29.7,3.5,0.8,9.5,0.0,2.5,19.2,0.1,0.1,2.8,22.7,4.2,0.1,3.5,,4.8,27.5,20.6,0.1
2010-04-10,1.0,12.3,0.0,0.3,1.5,0.1,0.1,8.6,5.5,0.2,0.2,0.4,0.6,5.3,0.0,4.9,19.7,0.1,17.4,6.7,23.9,27.4,0.8,0.2,3.6,8.0,13.3,0.2,1.8,3.7,5.0,0.1,9.0,15.7,11.02,0.23,2.2,29.9,3.5,0.6,8.9,0.0,1.9,16.9,0.1,0.5,3.3,22.5,5.5,0.0,3.1,,3.6,27.5,20.6,0.1
2010-04-11,0.9,13.2,0.0,0.37,2.2,0.1,0.1,7.3,5.6,0.2,0.3,0.3,0.3,4.4,0.0,7.9,19.0,0.53,13.5,8.6,23.8,27.9,0.5,0.1,3.6,6.8,12.0,0.1,1.8,3.9,4.2,0.1,8.9,16.2,7.92,0.2,1.6,29.7,3.2,0.8,9.72,0.0,2.2,17.2,0.1,0.1,3.6,22.3,5.8,0.0,1.6,,4.7,27.5,20.4,0.1
2010-04-12,0.7,10.0,0.0,0.4,2.0,0.2,0.1,7.2,4.8,0.2,2.6,0.3,0.1,3.1,0.0,4.3,18.9,0.93,8.2,10.5,23.8,27.8,0.2,0.1,5.6,5.0,10.6,0.1,1.4,2.8,5.6,0.1,9.3,16.1,8.1,0.4,1.3,29.7,3.0,0.4,11.0,0.0,3.1,17.5,0.1,0.1,3.5,22.2,2.4,0.0,1.8,,6.1,27.7,20.3,0.1
2010-04-13,1.0,9.4,0.0,0.07,1.6,0.3,0.1,10.3,4.6,0.1,1.1,0.4,0.3,2.3,0.0,3.0,19.8,1.53,5.7,9.9,23.3,27.9,0.1,0.1,8.2,5.4,10.0,0.1,1.63,2.1,7.1,0.1,8.4,14.2,10.35,0.77,1.5,29.8,2.9,0.2,11.2,0.0,3.5,18.4,0.1,0.0,3.3,22.1,3.1,0.0,2.3,,7.6,28.8,20.3,0.1
2010-04-14,1.5,8.0,0.0,0.07,1.1,0.2,0.1,11.7,4.4,0.1,0.9,0.5,0.9,3.6,0.0,2.7,19.77,1.8,7.6,7.9,23.4,27.6,0.2,0.1,8.3,5.2,11.5,0.2,1.7,2.0,8.3,0.1,8.1,14.4,15.12,0.93,2.3,29.7,2.8,0.2,11.1,0.0,3.1,19.3,0.1,0.0,3.2,22.1,3.1,0.0,2.1,,8.0,28.8,20.4,0.1
2010-04-15,1.8,13.3,0.0,0.2,1.1,0.1,0.1,12.6,2.8,0.1,0.4,0.6,1.6,5.3,0.0,4.3,19.7,1.6,11.1,7.8,24.0,27.3,0.6,0.1,6.1,2.1,12.9,0.2,1.9,2.5,8.1,0.1,8.4,14.7,21.5,0.63,3.9,29.8,2.8,0.2,10.18,0.0,2.8,17.8,0.1,0.5,3.7,22.7,2.6,0.0,2.0,,9.4,28.9,20.4,0.1
2010-04-16,1.7,16.3,0.0,0.77,5.8,0.1,0.1,12.1,2.8,0.2,0.5,0.5,2.0,6.1,0.0,10.0,19.2,1.33,19.5,6.5,24.0,27.3,0.8,0.1,4.4,0.9,13.4,0.3,1.9,2.9,9.7,0.1,8.8,15.5,21.68,0.43,2.5,29.9,3.0,0.4,10.1,0.0,2.9,16.2,0.1,0.2,4.1,23.2,2.6,0.0,2.2,,8.4,28.4,20.4,0.1
2010-04-17,1.6,17.2,0.0,0.6,4.8,0.8,0.1,11.3,2.7,0.2,0.6,0.5,2.4,5.5,0.0,11.2,18.7,1.23,17.6,7.7,24.4,27.0,0.5,0.2,8.1,0.5,13.2,0.3,1.8,3.3,10.3,0.1,7.8,16.2,18.77,0.4,2.1,29.9,3.3,0.5,9.98,0.0,3.9,17.5,0.1,0.1,3.9,23.0,2.2,0.0,2.5,,8.2,28.4,20.5,0.2
2010-04-18,1.6,14.1,0.0,0.6,4.7,0.7,0.1,10.7,1.6,0.2,0.4,0.4,2.6,3.6,0.0,5.8,19.9,1.2,14.2,8.2,24.4,27.4,0.2,0.2,6.2,1.3,12.4,0.2,1.9,2.8,10.6,0.1,7.9,15.3,18.5,0.6,1.7,29.9,4.5,0.2,9.68,0.0,4.0,18.4,0.1,0.1,3.4,23.0,1.9,0.0,3.0,,8.2,28.0,20.6,0.1
2010-04-19,1.6,9.8,0.0,0.63,3.4,0.4,0.1,10.5,1.6,0.1,1.2,0.4,2.8,3.6,0.0,3.8,16.5,0.9,9.1,8.3,24.3,27.7,0.1,0.2,4.9,2.5,13.3,0.2,1.9,2.5,11.2,0.1,8.2,15.4,20.72,0.7,2.7,29.9,4.2,0.2,9.8,0.0,4.6,19.6,0.1,0.0,3.1,26.0,1.9,0.0,3.4,,7.9,27.7,20.6,0.1
2010-04-20,2.1,7.6,0.0,0.6,3.4,0.3,0.1,11.7,1.6,0.1,0.8,0.4,2.3,6.2,0.0,3.7,16.8,2.0,7.9,8.3,24.2,27.7,0.4,0.2,3.5,5.2,14.9,0.3,2.0,2.1,10.8,2.33,7.8,16.7,21.08,0.53,3.2,29.8,4.0,0.2,9.6,0.3,3.5,21.7,0.1,0.0,2.9,27.4,2.0,0.0,2.7,,6.4,27.7,20.3,0.5
2010-04-21,1.9,7.8,0.0,0.3,6.0,0.5,0.1,11.8,1.6,0.1,0.6,0.6,2.1,4.8,0.0,2.2,17.0,2.7,9.3,8.1,24.1,27.5,1.0,0.2,2.3,5.6,15.7,0.3,2.0,2.6,10.2,1.78,7.8,16.3,25.42,0.2,3.6,29.8,3.7,0.6,8.6,0.6,2.6,22.1,0.1,0.1,3.6,27.3,0.2,0.0,1.9,,4.6,27.6,20.4,3.1
2010-04-22,1.6,8.7,0.0,0.33,5.4,0.5,0.1,11.6,1.6,0.1,0.6,0.9,1.4,3.7,0.0,2.6,18.0,1.9,11.5,8.9,24.0,28.1,1.2,0.1,4.5,7.6,15.1,0.2,1.7,2.9,9.5,0.38,8.3,15.7,26.3,0.37,2.9,29.8,3.7,0.2,7.57,0.7,2.2,22.6,0.1,0.0,3.9,27.2,2.6,0.0,1.1,,4.1,28.1,20.6,5.0
2010-04-23,1.3,11.1,0.0,0.33,4.8,0.7,0.1,9.9,1.7,0.1,0.6,1.0,0.7,2.3,0.0,5.8,17.27,0.83,10.3,8.7,23.8,28.1,0.9,0.1,6.7,5.4,14.4,0.2,2.2,3.6,8.5,0.1,8.0,14.6,22.8,0.2,2.5,29.8,3.3,0.4,8.3,0.5,2.3,21.9,0.1,0.4,3.8,27.1,3.3,0.0,1.2,,3.9,28.5,20.9,4.6
2010-04-24,1.0,10.4,0.0,0.3,4.1,0.5,0.1,7.2,1.6,0.1,0.3,1.0,0.3,1.5,0.0,8.3,17.5,0.3,7.5,10.9,23.2,28.1,0.5,0.1,7.4,4.3,13.2,0.2,2.1,2.8,8.9,0.1,7.8,14.3,19.35,0.23,1.9,29.9,3.2,0.2,9.3,0.2,2.4,20.0,0.1,0.0,3.6,25.3,3.7,0.0,1.4,,5.3,28.5,21.2,2.6
2010-04-25,0.8,10.1,0.0,0.23,4.1,0.5,0.1,7.2,1.7,0.1,1.4,0.8,0.3,1.7,0.0,6.4,17.02,0.5,5.1,11.0,22.5,28.1,1.3,0.1,5.5,4.5,12.5,0.2,2.0,2.0,9.4,0.1,7.4,14.9,15.35,0.2,1.7,29.8,3.1,0.2,10.4,0.0,2.6,18.2,0.1,0.0,3.9,25.0,4.3,0.0,1.9,,8.0,28.3,21.4,1.1
2010-04-26,1.1,9.8,0.0,0.07,2.2,0.6,0.1,10.7,1.4,0.1,2.7,0.5,1.4,3.7,0.0,3.5,22.22,1.43,5.8,9.7,23.3,27.9,0.2,0.1,4.3,8.6,11.1,0.2,1.9,1.8,11.2,0.1,8.8,15.7,16.58,0.17,1.1,30.3,3.1,0.3,10.8,0.5,2.8,18.5,0.1,0.0,4.2,26.7,4.5,0.0,2.3,,8.4,29.8,21.4,0.7
2010-04-27,1.6,13.0,0.0,0.07,5.0,0.6,0.1,11.9,0.5,0.1,3.2,0.8,2.4,4.9,0.0,5.7,22.7,2.5,10.2,9.3,24.5,28.1,1.0,0.1,4.8,11.2,12.7,0.2,2.1,1.3,12.0,0.1,7.9,16.5,22.68,0.53,1.2,30.1,3.0,0.2,10.52,1.0,2.7,21.3,0.1,0.4,4.7,27.2,4.2,0.0,2.2,,10.0,30.7,21.4,0.9
2010-04-28,1.9,15.3,0.1,0.47,5.3,0.7,0.1,12.6,1.9,0.1,0.7,0.9,3.4,4.9,0.0,8.7,19.3,1.9,14.4,5.7,24.4,28.1,1.6,0.2,5.4,7.2,13.3,0.3,2.2,1.7,10.9,0.1,8.5,15.9,25.35,0.33,1.6,30.2,3.0,0.3,9.3,0.9,2.6,20.3,0.1,0.1,4.9,27.1,4.2,0.0,2.1,,8.4,30.9,21.2,3.2
